SEX,Survival,pop.size,pop.size.prev,Fhat3,MatFhat3,Density
1,1,671,494,0.00122944,0.0068709,High
2,1,671,494,-0.00615455,0.0068709,High
1,0,671,494,-0.002386,-0.0251947,High
1,1,671,494,-0.0194211,0.00958511,High
1,1,671,494,-0.00536259,-0.0052504,High
1,0,671,494,0.0190846,-0.0052504,High
1,0,671,494,0.0161377,-0.0052504,High
2,0,671,494,0.00253475,-0.00465321,High
1,0,671,494,-0.01741,-0.00465321,High
2,1,671,494,0.0400225,-0.00909043,High
1,1,671,494,-0.0178345,-0.00909043,High
1,1,671,494,0.0331799,-0.0206345,High
2,0,671,494,0.0362147,-0.0206345,High
2,0,671,494,-0.0116517,-0.0206345,High
2,0,671,494,-0.00668022,-0.0206345,High
1,0,671,494,-0.0243073,-0.024283,High
1,1,671,494,-0.00937755,-0.024283,High
1,0,671,494,-0.00219663,-0.0327553,High
2,0,671,494,-0.0242481,-0.0327553,High
2,0,671,494,-0.016402,-0.0245872,High
2,1,671,494,-0.0252512,0.00290997,High
1,1,671,494,0.0108448,0.00290997,High
2,1,671,494,-0.0333686,0.00290997,High
2,1,671,494,-0.0284447,0.00883565,High
2,1,671,494,0.00218269,0.00883565,High
2,0,671,494,-0.00635,0.00344078,High
2,0,671,494,0.128956,-0.0119274,High
2,0,671,494,-0.0562868,0.0186275,High
1,0,671,494,0.0288539,0.0124036,High
1,0,671,494,-0.0381985,0.0124036,High
2,0,671,494,-0.0154666,0.00752459,High
2,0,671,494,-0.0124572,-0.0139712,High
1,0,671,494,-0.0010946,-0.0139712,High
2,1,671,494,-0.00844752,-0.000153505,High
1,1,671,494,-0.0260488,-0.0149622,High
1,0,671,494,-0.0082893,-0.0013815,High
2,0,671,494,0.0263059,-0.0013815,High
1,0,671,494,-0.0210571,0.00381845,High
1,0,671,494,-0.0082913,-0.00845951,High
2,1,671,494,-0.00432626,-0.0253554,High
1,0,671,494,0.0124687,-0.0133831,High
2,0,671,494,-0.00222224,-0.00478591,High
2,0,671,494,-0.00310873,-0.00478591,High
2,0,671,494,0.00496583,-9.80E-05,High
1,0,671,494,-0.0105016,-0.0163334,High
1,1,671,494,0.0045062,0.00512565,High
2,0,671,494,0.00770468,-0.00950089,High
1,0,671,494,-0.00331432,0.00654027,High
2,0,671,494,0.00907322,-0.0224493,High
1,1,671,494,-0.0432973,-0.00957748,High
1,1,671,494,0.0114735,0.0215104,High
2,0,671,494,-0.0071142,-0.0130308,High
1,0,671,494,0.0223521,-0.0123061,High
2,0,671,494,-0.0404791,0.0108448,High
1,0,671,494,0.0267795,0.0108448,High
2,0,671,494,-0.0237522,0.0143032,High
2,0,671,494,0.036206,0.00509015,High
2,0,671,494,0.0195506,0.0116686,High
2,0,671,494,-0.018742,0.0363255,High
1,0,671,494,-0.0226531,-0.0334529,High
1,0,671,494,-0.00486416,-0.0334111,High
1,1,671,494,-0.013541,-0.0334111,High
2,0,671,494,-0.00904698,0.000198,High
1,1,671,494,0.0449911,-0.0123377,High
1,0,671,494,-0.0075164,-0.021904,High
2,0,671,494,-0.0376552,0.0333449,High
1,0,671,494,-0.0248474,0.0448465,High
2,0,671,494,0.0228405,0.0448465,High
2,0,671,494,0.0116646,-0.041785,High
1,0,671,494,-0.00171856,-0.0095729,High
1,0,671,494,-0.00929244,0.0153828,High
2,0,671,494,-0.015898,-0.0270552,High
2,0,671,494,0.0287635,-0.036066,High
1,0,671,494,-0.0309272,-0.0285875,High
1,1,671,494,0.0555183,-0.0318351,High
1,0,671,494,0.00123638,-0.0318351,High
1,0,671,494,-0.0439909,0.020271,High
1,0,671,494,-0.016009,-0.013541,High
1,0,671,494,0.0120006,0.00845233,High
2,0,671,494,-0.00968618,-0.0129987,High
1,0,671,494,-0.0141519,0.023716,High
1,0,671,494,0.0104807,-0.00139184,High
1,0,671,494,-0.0300307,0.0041633,High
2,0,671,494,0.00226148,0.00823819,High
1,0,671,494,-0.00218622,-0.00181751,High
1,1,672,617,-0.0196283,-0.00875739,High
1,1,672,617,0.0186275,-0.00875739,High
1,1,672,617,0.00738478,-0.0354301,High
1,0,672,617,-0.0210904,0.00748992,High
1,0,672,617,-0.0118826,0.00748992,High
1,1,672,617,0.0155828,0.0257699,High
1,0,672,617,-0.0146964,-0.000163349,High
1,0,672,617,0.00290997,-0.0422779,High
1,1,672,617,-0.0277583,-0.0284205,High
1,1,672,617,0.00564231,0.0313514,High
1,1,672,617,-0.0346903,0.0313514,High
1,1,672,617,-0.00755827,-0.0319793,High
1,1,672,617,-0.0242552,-0.018345,High
1,1,672,617,-0.0334529,-0.0325757,High
1,1,672,617,-0.0052504,-0.0102402,High
1,0,672,617,0.00509015,-0.0065419,High
1,1,672,617,-0.023028,-0.0175539,High
1,1,672,617,-0.0275648,-0.00380645,High
2,1,672,617,-0.0402227,-0.00380645,High
2,1,672,617,0.00392324,-0.0424486,High
1,1,672,617,-0.041785,-0.0185132,High
2,0,672,617,-0.0158224,-0.0221249,High
1,1,672,617,-0.024283,-0.0346728,High
1,1,672,617,0.041888,0.00427019,High
1,1,672,617,-0.0190787,0.00488724,High
1,1,672,617,-0.0183607,-0.00508064,High
1,0,672,617,0.0448465,-0.00508064,High
2,0,672,617,-0.0209949,0.00940437,High
2,1,672,617,-0.0128655,-0.00409303,High
1,1,672,617,0.0136922,-0.0285054,High
1,1,672,617,0.0223415,-0.0285054,High
1,1,672,617,-0.0179709,-0.0285054,High
1,1,672,617,-0.0176172,0.0107203,High
2,0,672,617,-0.00654281,-0.0351052,High
1,1,672,617,0.0413015,-0.0138914,High
1,1,672,617,0.0161154,-0.0435211,High
2,1,672,617,0.00533199,-0.00537301,High
1,1,672,617,-0.0123377,0.0150026,High
1,1,672,617,-0.0338564,0.0150026,High
1,1,672,617,-0.0129987,0.0150026,High
2,0,672,617,0.000327378,-0.00441283,High
1,1,672,617,0.0123664,-0.00176468,High
2,1,672,617,0.010668,-0.00176468,High
1,1,672,617,0.0215104,0.000164651,High
1,0,672,617,-0.0327613,-0.00719734,High
2,1,672,617,0.0066061,-0.00719734,High
1,1,672,617,-0.0130308,0.00804569,High
2,1,672,617,0.0120386,-0.00452252,High
2,1,672,617,-0.0030286,-0.0445339,High
1,1,672,617,0.0122154,-0.0445339,High
1,1,672,617,-0.0303375,-0.0445339,High
1,0,672,617,0.00512565,-0.0445339,High
1,1,672,617,0.0349297,0.0297578,High
1,1,672,617,-0.0027901,-0.0189787,High
1,0,672,617,-0.016638,-0.0189787,High
2,1,672,617,0.02814,0.0229202,High
1,1,672,617,-0.0119274,0.0229202,High
1,1,672,617,-0.0334111,-0.0100964,High
1,1,672,617,-0.00885111,-0.0241541,High
1,1,672,617,-0.0157482,-0.0185378,High
1,1,672,617,0.0109285,-0.0185378,High
1,0,672,617,0.0203355,-0.0170521,High
1,1,672,617,0.00845233,-0.0116791,High
1,1,672,617,-0.0442345,-0.0187849,High
1,1,672,617,-0.0183992,-0.00302333,High
2,1,672,617,-0.0323489,-0.0388923,High
1,1,672,617,-0.0183036,0.0113288,High
1,1,672,617,-0.017804,-0.0329637,High
1,1,672,617,-0.02298,-0.0329637,High
1,0,672,617,0.0333449,0.0213644,High
1,1,672,617,0.029233,-0.0132288,High
2,0,672,617,0.0345786,-0.0132288,High
2,1,672,617,-0.0365612,-0.0125899,High
1,0,672,617,0.0322605,0.0245727,High
1,1,672,617,-0.0391458,0.0245727,High
1,1,672,617,0.0114744,-0.0210904,High
1,0,672,617,0.00817767,-0.0210904,High
1,1,672,617,-0.00192179,-0.0210904,High
1,1,672,617,-0.0146859,-0.0210904,High
1,NA,672,617,0.02259,-0.00986658,High
1,1,672,617,-0.0156479,-0.00986658,High
1,1,672,617,-0.0113368,-0.00603254,High
2,1,672,617,-0.0300669,-0.00603254,High
2,1,672,617,-0.0203715,0.0299821,High
2,1,672,617,-0.0161712,0.0420091,High
2,0,672,617,0.0327507,-0.024045,High
1,1,672,617,-0.0490523,-0.024045,High
1,0,672,617,-0.0123061,-0.024045,High
1,1,672,617,0.00504083,0.0290182,High
1,1,672,617,0.0116686,0.0290182,High
1,1,672,617,0.00122944,0.0068709,High
1,1,672,617,0.00740333,0.0068709,High
2,1,672,617,0.0189858,0.0068709,High
1,1,672,617,-0.0244466,0.0068709,High
2,0,672,617,0.018749,0.00958511,High
1,1,672,617,-0.036131,0.00958511,High
1,1,672,617,-0.0194211,0.00958511,High
1,0,672,617,-0.00536259,-0.0052504,High
2,0,672,617,-0.0253718,-0.0052504,High
2,1,672,617,0.0400225,-0.00909043,High
1,1,672,617,-0.0178345,-0.00909043,High
1,1,672,617,-0.0350136,-0.0206345,High
1,1,672,617,0.0331799,-0.0206345,High
1,1,672,617,-0.00937755,-0.024283,High
1,1,672,617,0.0264104,-0.024283,High
2,1,672,617,0.011699,-0.0287033,High
1,1,672,617,-0.0133651,-0.0287033,High
2,1,672,617,-0.0355559,-0.0245872,High
1,1,672,617,-0.0283886,-0.0245872,High
2,1,672,617,-0.00278093,-0.0245872,High
1,1,672,617,-0.00761413,-0.0245872,High
2,1,672,617,-0.0252512,0.00290997,High
1,1,672,617,-0.0118927,0.00290997,High
2,1,672,617,-0.0162362,0.00290997,High
1,1,672,617,0.0108448,0.00290997,High
2,1,672,617,-0.0333686,0.00290997,High
2,1,672,617,-0.0209299,0.00290997,High
2,0,672,617,0.0130075,0.00290997,High
1,1,672,617,-0.00737462,0.00290997,High
1,1,672,617,-0.00202325,-0.0118826,High
1,1,672,617,-0.0233382,-0.0118826,High
2,1,672,617,-0.0284447,0.00883565,High
2,1,672,617,0.00436531,-0.0119274,High
1,1,672,617,0.0291988,-0.0119274,High
2,0,672,617,0.000534295,-0.0119274,High
1,0,672,617,0.0246141,-0.0119274,High
1,1,672,617,-0.0168962,-0.0139712,High
1,1,672,617,-0.0353426,-0.0179709,High
1,1,672,617,-0.0223413,-0.0149622,High
2,1,672,617,-0.0150292,-0.0149832,High
1,1,672,617,-0.037413,-0.0013815,High
1,1,672,617,-0.024301,-0.0013815,High
2,1,672,617,-0.0349099,-0.0253554,High
1,1,672,617,-0.0421952,-0.0253554,High
1,1,672,617,0.0304432,-0.0246147,High
1,0,672,617,-0.0028834,-0.0246147,High
2,1,672,617,-0.0278679,-0.0133831,High
1,1,672,617,0.000738019,-0.0129099,High
2,1,672,617,-0.0139251,0.00512565,High
1,1,672,617,0.0045062,0.00512565,High
2,1,672,617,-0.0366225,0.00654027,High
2,1,672,617,-0.0073361,-0.00957748,High
1,1,672,617,-0.0432973,-0.00957748,High
1,1,672,617,-0.0146677,-0.00957748,High
2,1,672,617,-0.0157166,0.0215104,High
1,1,672,617,-0.0314501,0.0215104,High
2,0,672,617,-0.0140097,0.0215104,High
1,1,672,617,0.000367963,0.0215104,High
2,1,672,617,-0.0353828,0.0215104,High
1,1,672,617,0.0234009,0.0215104,High
1,1,672,617,0.0114735,0.0215104,High
1,1,672,617,0.0187639,-0.0130308,High
2,0,672,617,0.00558384,-0.0130308,High
1,1,672,617,0.00627219,-0.0130308,High
1,1,672,617,-0.0303701,-0.0327613,High
2,1,672,617,-0.0162159,-0.0327613,High
1,1,672,617,0.0240078,-0.0327613,High
1,1,672,617,0.0195158,-0.0327613,High
1,1,672,617,-0.0042313,-0.0327613,High
1,1,672,617,-0.0202121,-0.0183992,High
2,1,672,617,0.0322122,-0.0183992,High
1,1,672,617,-0.0211708,-0.0123061,High
2,1,672,617,-0.0166088,-0.0123061,High
2,0,672,617,0.0212174,-0.0123061,High
2,1,672,617,-0.0229494,-0.02298,High
2,1,672,617,-0.021586,0.0108448,High
1,1,672,617,-0.00472758,0.0108448,High
2,1,672,617,-0.0201749,0.0108448,High
2,1,672,617,-0.0411825,0.0108448,High
1,1,672,617,-0.018568,0.0108448,High
1,1,672,617,-0.0237794,0.00509015,High
1,1,672,617,-0.0119629,0.00509015,High
2,0,672,617,-0.00714297,0.00509015,High
1,1,672,617,-0.0303037,0.0116686,High
2,0,672,617,-0.00702761,0.0116686,High
2,1,672,617,0.127179,0.0116686,High
1,1,672,617,0.00837489,-0.00755827,High
1,1,672,617,0.0190049,-0.00755827,High
1,1,672,617,-0.0402059,-0.00755827,High
1,1,672,617,-0.0183032,-0.0446396,High
1,1,672,617,0.00487464,0.00122944,High
1,0,672,617,-0.0216315,-0.00885111,High
1,0,672,617,0.0269399,-0.0334529,High
2,1,672,617,0.0157321,-0.0334111,High
1,1,672,617,-0.013541,-0.0334111,High
2,0,672,617,-0.0165892,-0.0334111,High
1,1,672,617,-0.00763617,-0.0334111,High
1,1,672,617,0.000103342,-0.0334111,High
1,1,672,617,-0.0113689,-0.0334111,High
2,1,672,617,0.00286223,-0.0123377,High
1,1,672,617,-0.0145236,-0.0123377,High
1,0,672,617,0.00287332,-0.0123377,High
1,1,672,617,-0.00782839,-0.0123377,High
2,1,672,617,-0.0392604,-0.021904,High
1,0,672,617,0.00132501,0.0333449,High
2,1,672,617,-0.0098547,0.0333449,High
1,1,672,617,0.00939192,0.0413015,High
1,1,672,617,0.00593796,0.0448465,High
2,1,672,617,0.0164811,-0.041785,High
1,1,672,617,-0.0195883,-0.041785,High
2,1,672,617,0.0131004,-0.041785,High
1,1,672,617,0.00720069,0.00337257,High
1,1,672,617,0.0517697,0.0263476,High
1,1,672,617,0.00171106,0.0263476,High
1,1,672,617,0.0159695,0.0290397,High
1,1,672,617,-0.00532306,0.0290397,High
1,1,672,617,-0.00398424,0.0290397,High
1,1,672,617,-0.0107245,-0.0270552,High
2,1,672,617,-0.0402875,-0.0270552,High
2,0,672,617,0.0204222,-0.0270552,High
2,1,672,617,0.0123683,-0.036066,High
2,1,672,617,-0.00481346,-0.0285875,High
1,1,672,617,0.00255045,-0.0318351,High
1,1,672,617,-0.0140923,0.0322605,High
1,1,672,617,0.00677413,0.0122154,High
1,0,672,617,-0.00320401,0.0122154,High
2,0,672,617,0.0146077,0.0122154,High
1,1,672,617,0.00794959,0.00817767,High
1,0,672,617,-0.0264589,0.00817767,High
1,0,672,617,0.00857709,0.0161154,High
1,1,672,617,0.00752904,0.0161154,High
2,1,672,617,-0.0120637,0.00738478,High
2,0,672,617,0.0043754,0.00738478,High
1,0,672,617,-0.0212514,0.0203355,High
1,1,672,617,-0.0185536,0.00564231,High
1,0,672,617,-0.00486523,0.00564231,High
1,1,672,617,0.00125301,0.00564231,High
1,1,672,617,-0.00467688,-0.0346903,High
2,1,672,617,0.0590284,-0.0346903,High
1,1,672,617,0.00830322,-0.023028,High
1,1,672,617,-0.0106921,-0.023028,High
2,1,672,617,-0.00327415,-0.023028,High
1,1,672,617,-0.042279,-0.023028,High
1,1,672,617,0.00837307,-0.023028,High
1,1,672,617,-0.00175966,-0.00490625,High
1,1,672,617,-0.0314111,-0.00490625,High
1,1,672,617,-0.012865,-0.00490625,High
1,0,672,617,-0.00798686,-0.0379984,High
1,1,672,617,0.0159468,-0.0379984,High
1,1,672,617,0.00526755,-0.0379984,High
2,1,672,617,0.0268758,0.0109285,High
2,1,672,617,-0.00722859,0.0109285,High
2,0,672,617,0.0108485,0.0109285,High
1,1,672,617,-0.00791414,-0.017804,High
1,1,672,617,-0.000669152,-0.017804,High
1,1,672,617,-0.0105285,-0.017804,High
2,1,672,617,0.0106102,0.0155828,High
1,1,672,617,0.0121423,0.0155828,High
1,1,672,617,0.0526352,0.0155828,High
1,0,672,617,-0.000301046,-0.00536259,High
2,0,672,617,-0.00506071,-0.00536259,High
2,1,672,617,-0.00794592,-0.013541,High
2,0,672,617,0.00616537,-0.013541,High
2,1,672,617,0.0519227,-0.0194211,High
1,1,672,617,-0.0202997,-0.00937755,High
1,1,672,617,0.0333917,-0.00937755,High
1,1,672,617,-0.0195871,-0.00937755,High
2,1,672,617,0.00428399,-0.0176172,High
2,1,672,617,-0.0124706,-0.0176172,High
1,0,672,617,-0.0400386,-0.0176172,High
1,1,672,617,-0.0439344,0.00845233,High
1,1,672,617,0.0163908,0.041888,High
1,0,672,617,-0.0206453,0.041888,High
2,1,672,617,-0.0122869,0.0045062,High
2,1,672,617,-0.0275983,0.0045062,High
2,1,672,617,-0.0186033,0.0045062,High
1,1,672,617,0.0158981,0.0045062,High
2,1,672,617,-0.0084611,0.0045062,High
1,1,672,617,-0.0484138,-0.0129987,High
1,1,672,617,0.0113874,-0.0129987,High
1,1,672,617,0.00294111,-0.0129987,High
1,1,672,617,-0.0436103,-0.0129987,High
1,1,672,617,-0.00363785,0.0184886,High
1,1,672,617,-0.00117245,0.0184886,High
2,1,672,617,0.00253087,0.0123664,High
1,1,672,617,0.00926829,0.0123664,High
1,1,672,617,-0.0217131,0.0123664,High
1,1,672,617,-0.0202429,0.0123664,High
1,1,672,617,0.00672584,0.0331799,High
2,1,672,617,0.0122845,0.0331799,High
1,1,672,617,-0.022948,0.0331799,High
1,NA,672,617,-0.0100863,-0.0277583,High
1,0,672,617,0.00353623,-0.0277583,High
1,1,672,617,-0.0020849,0.0223415,High
1,1,672,617,-0.022429,0.0223415,High
2,1,672,617,-0.0360713,-0.0196283,High
1,1,672,617,-0.001761,-0.0196283,High
1,1,672,617,-0.00402613,0.0114735,High
2,1,672,617,-0.0134,0.0114735,High
1,1,672,617,0.012044,0.0114735,High
2,1,672,617,-0.0602463,0.0114735,High
2,0,672,617,-0.0489831,0.0114735,High
1,1,672,617,0.0144516,0.0114735,High
1,1,672,617,-0.0140148,-0.0146964,High
2,1,672,617,0.0108192,-0.0172935,High
1,1,672,617,-0.019922,-0.00752943,High
2,0,672,617,-0.0304999,-0.00752943,High
1,1,672,617,-0.042823,-0.0260488,High
1,1,672,617,0.00381221,-0.0260488,High
1,1,672,617,0.0163155,-0.0260488,High
1,0,672,617,0.0338577,-0.00670889,High
1,0,672,617,0.00213983,-0.00670889,High
1,1,672,617,-0.00182176,-0.00355306,High
1,1,672,617,-0.00672276,-0.00355306,High
1,1,672,617,0.0391579,0.00237359,High
1,1,672,617,0.0100674,0.00237359,High
1,1,672,617,-0.0250727,0.00237359,High
1,1,672,617,0.0453168,-0.0155773,High
1,1,672,617,-0.0250749,-0.0155773,High
1,1,672,617,-0.0188008,-0.0155773,High
2,1,672,617,-0.00126176,-0.0199864,High
1,0,672,617,-0.0176634,-0.0406533,High
1,1,672,617,0.00010489,-0.0406533,High
1,1,672,617,-0.0226653,-0.0406533,High
1,0,672,617,-0.0161536,0.000922862,High
1,1,672,617,0.02744,0.000922862,High
1,1,672,617,0.0211501,0.000922862,High
2,1,672,617,-0.0184817,0.000922862,High
2,1,672,617,0.0145131,-0.00467241,High
2,1,672,617,-0.0104819,-0.00109023,High
1,0,672,617,-0.0145432,-0.00905184,High
1,1,672,617,-0.0262776,-0.0103979,High
2,0,672,617,-0.00827606,-0.0103979,High
1,1,672,617,-0.0230226,-0.0256683,High
1,1,672,617,-0.0236169,0.0114774,High
1,1,672,617,0.0151716,-0.0142776,High
1,0,672,617,0.00864561,-0.0142776,High
1,1,672,617,-0.0238864,-0.0142776,High
1,1,672,617,0.00447298,-0.00181751,High
1,1,672,617,0.00457911,0.000188545,High
1,1,672,617,-0.0101568,-0.0391458,High
2,1,672,617,-0.0272794,-0.0183036,High
1,1,672,617,0.013639,-0.0183036,High
1,1,672,617,0.0116365,-0.0183036,High
2,1,672,617,0.000109312,-0.0178345,High
2,0,672,617,0.0387549,-0.016638,High
2,1,672,617,0.0110901,-0.0432973,High
2,1,672,617,0.00631689,-0.0432973,High
2,1,672,617,0.00463289,-0.0432973,High
2,1,672,617,0.00658396,-0.0275648,High
2,0,672,617,0.0106578,0.0898834,High
2,1,672,617,-0.0110099,-0.0211708,High
2,0,672,617,-0.0247037,-0.0211708,High
1,1,672,617,0.0172881,-0.0211708,High
2,1,672,617,-0.0133646,-0.0283886,High
1,1,672,617,0.00403698,-0.0283886,High
1,0,672,617,-0.00297455,-0.036131,High
1,1,672,617,0.0412486,-0.036131,High
1,1,672,617,-0.0287807,-0.0442345,High
1,1,672,617,-0.0201092,-0.0442345,High
2,1,672,617,-0.0156412,-0.0442345,High
2,0,672,617,-0.0151784,-0.0168962,High
1,1,672,617,-0.0011056,-0.0168962,High
1,1,672,617,-0.00794665,-0.00472758,High
2,1,672,617,-0.0241463,-0.00472758,High
1,0,672,617,0.0406354,-0.019922,High
1,1,672,617,0.00485682,-0.0146677,High
2,1,672,617,-0.0116894,-0.0146677,High
1,1,672,617,-0.0119171,0.029233,High
2,1,672,617,-0.0388662,0.00740333,High
2,1,672,617,-0.0436484,-0.0490523,High
2,1,672,617,0.0198481,-0.0490523,High
1,1,672,617,0.0383722,-0.0338564,High
2,1,672,617,0.0210731,-0.0338564,High
1,1,672,617,0.0145366,0.00125301,High
1,1,672,617,-0.0158957,0.00125301,High
2,1,672,617,0.0167371,-0.0183607,High
1,1,672,617,-0.00967994,-0.0183607,High
2,1,672,617,-0.0372336,-0.0183607,High
1,0,672,617,-0.00456418,-0.0027901,High
1,0,672,617,0.0134832,-0.037413,High
1,1,672,617,-0.00867723,-0.037413,High
2,1,672,617,-0.00837986,-0.00402613,High
1,1,672,617,-0.00117584,-0.00402613,High
1,1,672,617,-0.00861482,-0.00402613,High
2,1,672,617,-0.0333627,-0.00782839,High
2,1,672,617,0.0140981,-0.00782839,High
1,1,672,617,-0.00720477,-0.0303701,High
1,1,672,617,-0.012977,-0.0303701,High
1,1,672,617,-0.00154677,-0.0303701,High
2,1,672,617,-0.00225499,-0.0350136,High
2,1,672,617,0.00123084,-0.0350136,High
1,0,672,617,0.0140083,-0.0350136,High
1,1,672,617,-0.0146236,-0.0126274,High
1,1,672,617,-0.000333167,-0.0126274,High
1,0,672,617,-0.0180377,0.000367963,High
2,1,672,617,0.0178228,0.000367963,High
2,1,672,617,-0.0072621,-0.00398424,High
1,1,672,617,-0.0030633,0.0517697,High
2,0,672,617,0.0207849,0.0517697,High
2,1,672,617,-0.0229321,-0.018568,High
1,1,672,617,-0.0159338,-0.018568,High
1,1,672,617,-0.0225897,-0.0250727,High
1,1,672,617,-0.00400672,0.00482334,High
2,NA,672,617,0.0421859,-0.0157482,High
1,0,672,617,-0.0108465,0.00447298,High
1,0,672,617,0.0105583,-0.0107245,High
2,1,672,617,-0.0188478,-0.0042313,High
1,0,672,617,0.0238362,0.00487464,High
1,1,672,617,0.00165647,-0.0195883,High
1,1,672,617,0.00680653,0.0304432,High
2,1,672,617,-0.0082227,0.0304432,High
2,0,672,617,0.000971999,-0.0113689,High
1,1,672,617,0.0206264,-0.0113689,High
2,1,672,617,-0.0353029,-0.0113689,High
1,1,672,617,-0.0144471,-0.0402059,High
1,1,672,617,-0.0159974,-0.0402059,High
1,1,672,617,0.0414638,-0.0178128,High
1,1,672,617,-0.0133606,-0.0149567,High
1,1,672,617,-0.0108099,-0.015465,High
2,1,672,617,0.0148441,-0.015465,High
1,1,672,617,0.113301,-0.015465,High
2,0,672,617,-0.03728,-0.028281,High
1,1,672,617,0.0147186,-0.028281,High
1,1,672,617,-0.00856587,-0.0202121,High
1,0,672,617,-0.00687547,-0.0108099,High
2,1,672,617,-0.0377035,-0.0146859,High
1,1,672,617,-0.0251797,-0.0140923,High
2,1,672,617,0.0740837,-0.0140923,High
2,0,672,617,-0.00645031,0.00593796,High
1,0,672,617,0.0847549,0.00381221,High
1,1,672,617,-0.00368849,-0.0145236,High
2,0,672,617,0.0151898,0.00752904,High
1,1,672,617,-0.0130032,0.00752904,High
1,1,672,617,-0.0393972,-0.0230226,High
1,1,672,617,0.00751354,-0.0230226,High
1,1,672,617,-0.0112224,0.0144516,High
2,0,672,617,-0.0277995,0.0333917,High
2,1,672,617,0.0147448,0.0333917,High
1,1,672,617,-0.0372711,0.02744,High
2,0,672,617,0.0261867,0.000738019,High
1,1,672,617,-0.0121612,0.000738019,High
1,1,672,617,-0.00398071,-0.0484138,High
1,0,672,617,-0.0332484,0.0453168,High
1,0,672,617,0.0559991,0.0453168,High
2,0,672,617,0.0164085,0.0116365,High
2,0,672,617,0.0122705,-0.00363785,High
2,1,672,617,0.0577988,-0.00672276,High
2,0,672,617,0.00471114,-0.0028834,High
1,1,672,617,0.00253639,-0.0028834,High
1,0,672,617,-0.00236349,0.0391579,High
2,0,672,617,0.0142367,-0.00791414,High
2,0,672,617,0.00972292,0.00672584,High
1,0,672,617,-0.0111432,-0.00467688,High
1,0,672,617,-0.0200277,0.00255045,High
2,NA,672,617,-0.0273998,-0.0384876,High
